# 0953d8f1-e7b9-4d44-8ca6-2e6ada0985f4
# 8c2cec4c57832ff121917315709ba66d2c4a73be
# x_ref_m; y_ref_m; width_right_m; width_left_m; x_normvec_m; y_normvec_m; alpha_m; s_racetraj_m; psi_racetraj_rad; kappa_racetraj_radpm; vx_racetraj_mps; ax_racetraj_mps2
-406.2903309; 219.7381080; 12.2629295; 2.0030163; 0.5514998; 0.8341750; -0.0771598; 485.7931728; 0.9874893; -0.0000217; 59.7239193; 0.1035303
-408.7919853; 221.3922469; 12.2735182; 1.9897573; 0.5515998; 0.8341089; -0.0797915; 488.7922583; 0.9873987; -0.0000236; 59.7308044; 0.1009484
-411.2934176; 223.0466724; 12.2732940; 1.9777119; 0.5517009; 0.8340420; -0.0825760; 491.7913171; 0.9873505; -0.0000246; 59.7341820; 0.0996818
-413.7946225; 224.7013854; 12.2677203; 1.9835498; 0.5518030; 0.8339745; -0.0855037; 494.7903455; 0.9872482; -0.0000266; 59.7408100; 0.0971962
-416.2955946; 226.3563868; 12.2713092; 1.9794132; 0.5519061; 0.8339063; -0.0885650; 497.7893395; 0.9871941; -0.0000276; 59.7440615; -12.0442333
-418.7963287; 228.0116776; 12.2597441; 1.9739285; 0.5520102; 0.8338373; -0.0917503; 500.7882954; 0.9870799; -0.0000295; 58.8868263; -13.3957995
-421.2968194; 229.6672586; 12.2571788; 1.9520542; 0.5521154; 0.8337677; -0.0950501; 503.7872092; 0.9870199; -0.0000305; 58.4304148; -13.3941310
-423.7970616; 231.3231309; 12.2516123; 1.9377924; 0.5522216; 0.8336974; -0.0984547; 506.7860772; 0.9868940; -0.0000325; 57.5068958; -13.3911108
-426.2970498; 232.9792953; 12.2409658; 1.9113112; 0.5523288; 0.8336264; -0.1019547; 509.7848955; 0.9868281; -0.0000335; 57.0396079; -13.3897597
-428.7967787; 234.6357527; 12.2397538; 1.8937667; 0.5524370; 0.8335547; -0.1055405; 512.7836602; 0.9866904; -0.0000354; 56.0934955; -13.3873741
-431.2962432; 236.2925041; 12.2265081; 1.8812708; 0.5525463; 0.8334822; -0.1092025; 515.7823675; 0.9866186; -0.0000364; 55.6144673; -13.3863403
-433.7954378; 237.9495505; 12.2185593; 1.8745394; 0.5526565; 0.8334091; -0.1129313; 518.7810136; 0.9864691; -0.0000384; 54.6439239; -13.3845888
-436.2943573; 239.6068927; 12.2042827; 1.8868096; 0.5527678; 0.8333353; -0.1167172; 521.7795946; 0.9863914; -0.0000394; 54.1521771; -13.3838718
-438.7929963; 241.2645316; 12.1971209; 1.8916682; 0.5528802; 0.8332608; -0.1205509; 524.7781067; 0.9862302; -0.0000413; 53.1551145; -13.3827540
-441.2913497; 242.9224683; 12.1886218; 1.8846492; 0.5529935; 0.8331856; -0.1244228; 527.7765460; 0.9861466; -0.0000423; 52.6495337; -13.3823538
-443.7894120; 244.5807036; 12.1879014; 1.8770471; 0.5531079; 0.8331096; -0.1283233; 530.7749087; 0.9859737; -0.0000443; 51.6235622; -13.3818692
-446.2871780; 246.2392384; 12.1948842; 1.8681290; 0.5532233; 0.8330330; -0.1322431; 533.7731909; 0.9858842; -0.0000452; 51.1028660; -13.3817855
-448.7846423; 247.8980737; 12.1993827; 1.8760476; 0.5533397; 0.8329557; -0.1361726; 536.7713888; 0.9856995; -0.0000472; 50.0452302; -13.3818070
-451.2817998; 249.5572103; 12.1773355; 1.8863045; 0.5534571; 0.8328777; -0.1401024; 539.7694985; 0.9856042; -0.0000482; 49.5079392; -13.3819337
-453.7786450; 251.2166494; 12.1499332; 1.8934567; 0.5535756; 0.8327989; -0.1440231; 542.7675163; 0.9854078; -0.0000501; 48.4154529; -13.3825040
-456.2751727; 252.8763916; 12.1327559; 1.8929932; 0.5536951; 0.8327195; -0.1479251; 545.7654382; 0.9853066; -0.0000511; 47.8598399; -13.3829469
-458.7713775; 254.5364381; 12.1223001; 1.8876707; 0.5538156; 0.8326393; -0.1517992; 548.7632604; 0.9850984; -0.0000531; 46.7287379; -13.3841493
-461.2672543; 256.1967896; 12.1214161; 1.8782052; 0.5539372; 0.8325585; -0.1556357; 551.7609791; 0.9849914; -0.0000540; 46.1527526; -13.3849082
-463.7627976; 257.8574472; 12.1225760; 1.8779723; 0.5540597; 0.8324769; -0.1594254; 554.7585904; 0.9847716; -0.0000560; 44.9785537; -13.3867426
-466.2580022; 259.5184117; 12.1229820; 1.8851199; 0.5541833; 0.8323946; -0.1631589; 557.7560905; 0.9846587; -0.0000570; 44.3797426; -13.3878174
-468.7528628; 261.1796842; 12.1227754; 1.8963757; 0.5543080; 0.8323116; -0.1668267; 560.7534755; 0.9844271; -0.0000589; 43.1570476; -13.3902834
-471.2473741; 262.8412654; 12.1297010; 1.9077816; 0.5544336; 0.8322279; -0.1704195; 563.7507416; 0.9843084; -0.0000599; 42.5324331; -13.3916738
-473.7415307; 264.5031564; 12.1342073; 1.9035377; 0.5545603; 0.8321435; -0.1739280; 566.7478850; 0.9840652; -0.0000618; 41.2546358; -13.3947711
-476.2353275; 266.1653580; 12.1222716; 1.9064398; 0.5546880; 0.8320584; -0.1773428; 569.7449018; 0.9839406; -0.0000628; 40.6005436; -13.3964750
-478.7287590; 267.8278713; 12.0989055; 1.9343663; 0.5548168; 0.8319726; -0.1806545; 572.7417882; 0.9836857; -0.0000647; 39.2594139; -13.4002031
-481.2218200; 269.4906970; 12.0646136; 1.9662415; 0.5549465; 0.8318860; -0.1838539; 575.7385403; 0.9835553; -0.0000657; 38.5712203; -13.4021947
-483.7145052; 271.1538362; 12.0421947; 1.9754270; 0.5550774; 0.8317987; -0.1869317; 578.7351544; 0.9832889; -0.0000677; 37.1562797; -13.4065457
-486.2068093; 272.8172898; 12.0312398; 1.9669999; 0.5552089; 0.8317109; -0.1898786; 581.7316264; 0.9831524; -0.0000689; 36.4280280; -13.4085077
-488.6987269; 274.4810587; 12.0284567; 1.9177494; 0.5553429; 0.8316215; -0.1926852; 584.7279530; 0.9828758; -0.0000710; 34.9255640; -13.4114509
-491.1902529; 276.1451437; 12.0109451; 1.9024234; 0.5554725; 0.8315349; -0.1953424; 587.7241287; 0.9827290; -0.0000759; 34.1494878; -13.4114455
-493.6813818; 277.8095460; 11.9768651; 1.9062651; 0.5556233; 0.8314341; -0.1978409; 590.7201558; 0.9824484; -0.0001125; 32.5437346; -13.2534984
-496.1721084; 279.4742663; 11.9488256; 1.9251006; 0.5556999; 0.8313829; -0.2000000; 593.7160075; 0.9820912; -0.0002450; 31.7193713; -12.9696350
-498.6623980; 281.1393596; 11.9505424; 1.9203962; 0.5561093; 0.8311092; -0.2000000; 596.7117828; 0.9798419; -0.0009428; 30.0619553; -12.2933096
-501.1503765; 282.8082578; 11.9456793; 1.9213958; 0.5585545; 0.8294678; -0.1974758; 599.7082432; 0.9774884; -0.0014120; 29.2332520; -11.7663940
-503.6312744; 284.4897085; 11.9115919; 1.9650713; 0.5639867; 0.8257839; -0.1957040; 602.7065584; 0.9689108; -0.0028938; 27.6117417; -10.8899779
-506.1000677; 286.1929264; 11.8420063; 2.0327160; 0.5722140; 0.8201044; -0.1956041; 605.7078406; 0.9623890; -0.0036307; 26.8119277; -10.5232467
-508.5517326; 287.9271261; 11.7252973; 2.1059546; 0.5831944; 0.8123327; -0.1974377; 608.7135225; 0.9447287; -0.0053683; 25.2292170; -9.5471269
-510.9812451; 289.7015222; 11.5697381; 2.2195498; 0.5968080; 0.8023841; -0.2000000; 611.7254030; 0.9327563; -0.0066063; 24.4612377; -8.0968630
-513.3835815; 291.5253294; 11.3729123; 2.3836252; 0.6128980; 0.7901620; -0.1931933; 614.7456800; 0.8948254; -0.0120937; 23.1955845; -6.3399871
-515.7493336; 293.4090891; 11.1155728; 2.6366560; 0.6342258; 0.7731479; -0.1551238; 617.7749488; 0.8687931; -0.0139655; 22.6427316; -5.8532198
-518.0512403; 295.3687458; 10.7722864; 3.0128044; 0.6634465; 0.7482237; -0.0870077; 620.8036559; 0.8062745; -0.0172344; 21.6227683; -5.1296424
-520.2574965; 297.4216192; 10.3037675; 3.5273007; 0.6999889; 0.7141537; -0.0006567; 623.8209672; 0.7703764; -0.0187239; 21.1433249; -4.9196633
-522.3362973; 299.5850290; 9.6919933; 4.2328086; 0.7428999; 0.6694025; 0.0877241; 626.8202133; 0.6900442; -0.0215402; 20.2137022; -4.4484749
-524.2558378; 301.8762948; 8.9074100; 5.1696499; 0.7904378; 0.6125423; 0.1597862; 629.8014470; 0.6453916; -0.0231608; 19.7689798; -4.1771184
-525.9843130; 304.3127364; 7.9482817; 6.3761112; 0.8404586; 0.5418758; 0.2000000; 632.7740500; 0.5458514; -0.0269402; 18.9417648; -3.2000113
-527.4901329; 306.9090865; 6.8162704; 7.8663525; 0.8879643; 0.4599124; 0.2000000; 635.7573846; 0.4891531; -0.0297688; 18.6010631; -2.6322820
-528.7442595; 309.6493776; 5.5660152; 9.4561659; 0.9286008; 0.3710802; 0.1801002; 638.7536727; 0.3595503; -0.0348299; 18.0844724; -1.7188737
-529.7193260; 312.4975325; 4.3401274; 10.8336277; 0.9614564; 0.2749574; 0.1665936; 641.7479414; 0.2880741; -0.0367956; 17.8935059; -1.4712365
-530.3879949; 315.4171249; 3.3144910; 11.8289757; 0.9855251; 0.1695296; 0.1690329; 644.7265658; 0.1348033; -0.0398858; 17.5986531; -0.7506093
-530.7229286; 318.3717286; 2.5577099; 12.5347054; 0.9985564; 0.0537124; 0.1837472; 647.6813067; 0.0535430; -0.0415679; 17.5132035; -0.4487996
-530.6967895; 321.3249175; 2.0543558; 12.9290457; 0.9972936; -0.0735219; 0.2000000; 650.6121153; -0.1174439; -0.0438079; 17.4421763; -0.0366328
-530.2826013; 324.2402601; 1.8075274; 13.0716448; 0.9781427; -0.2079345; 0.2000000; 653.5315717; -0.2055329; -0.0442753; 17.4379783; 0.0000000
-529.4755405; 327.0810058; 1.8045147; 13.0573971; 0.9419917; -0.3356361; 0.1811741; 656.4615356; -0.2940303; -0.0443958; 17.4379783; 0.0000000
-528.3053915; 329.8099056; 2.1456272; 12.7431879; 0.8930296; -0.4499980; 0.1664253; 659.4111574; -0.4689108; -0.0426964; 17.4603381; 0.4834241
-526.8049473; 332.3896668; 2.6609943; 12.0547283; 0.8331457; -0.5530536; 0.1656007; 662.3776524; -0.5531000; -0.0416838; 17.5155852; 0.7115862
-525.0070010; 334.7829970; 3.3665078; 11.1200223; 0.7634139; -0.6459096; 0.1800857; 665.3528427; -0.7158818; -0.0396581; 17.6994859; 1.0762445
-522.9443460; 336.9526037; 4.3557496; 9.9938704; 0.6833864; -0.7300569; 0.2000000; 668.3260594; -0.7932127; -0.0377828; 17.8205978; 1.5011840
-520.6497758; 338.8615148; 5.5488646; 8.7298450; 0.5935649; -0.8047861; 0.2000000; 671.2888588; -0.9369377; -0.0341038; 18.1930091; 2.2121382
-518.1561141; 340.4920432; 6.8028942; 7.3962334; 0.5009508; -0.8654757; 0.1621701; 674.2496390; -1.0040459; -0.0330161; 18.4344193; 2.2802018
-515.4962316; 341.8564249; 8.0088537; 6.0886113; 0.4122832; -0.9110557; 0.0985416; 677.2277555; -1.1307736; -0.0304482; 18.9391905; 2.5784545
-512.7030028; 342.9694739; 9.1057907; 4.9187692; 0.3289225; -0.9443569; 0.0251995; 680.2308589; -1.1905901; -0.0294750; 19.2093568; 2.6237344
-509.8093021; 343.8460041; 9.9770110; 3.9384304; 0.2518319; -0.9677710; -0.0409621; 683.2566242; -1.3040348; -0.0271825; 19.7599871; 2.8864196
-506.8480042; 344.5008295; 10.6541062; 3.1490746; 0.1809073; -0.9835002; -0.0887454; 686.2953122; -1.3567333; -0.0256097; 20.0498011; 3.2050481
-503.8519835; 344.9487640; 11.1239376; 2.5709113; 0.1156016; -0.9932957; -0.1169785; 689.3321841; -1.4518524; -0.0218633; 20.7204867; 4.1132402
-500.8490881; 345.2054012; 11.4437105; 2.1769550; 0.0555581; -0.9984555; -0.1341616; 692.3541202; -1.4936978; -0.0199706; 21.1134977; 4.5974933
-497.8471068; 345.2894453; 11.6061611; 1.9562212; 0.0014134; -0.9999990; -0.1488603; 695.3653379; -1.5667488; -0.0167361; 21.9941500; 4.9000000
-494.8488252; 345.2203766; 11.6112111; 1.8906251; -0.0463968; -0.9989231; -0.1641646; 698.3722131; -1.5988791; -0.0154112; 22.4349870; 4.9000000
-491.8570289; 345.0176755; 11.4690812; 1.9546463; -0.0876987; -0.9961470; -0.1793650; 701.3782261; -1.6553576; -0.0128823; 23.2916435; 4.9000000
-488.8745037; 344.7008220; 11.1986440; 2.1505324; -0.1224968; -0.9924689; -0.1922798; 704.3842209; -1.6798637; -0.0116434; 23.7083670; 4.9000000
-485.9040351; 344.2892964; 10.8443358; 2.4293361; -0.1508989; -0.9885492; -0.2000000; 707.3888106; -1.7221194; -0.0095976; 24.5200962; 4.8739952
-482.9479813; 343.7997857; 10.4214114; 2.7810402; -0.1756811; -0.9844471; -0.2000000; 710.3902349; -1.7404081; -0.0087000; 24.9141963; 4.8542902
-480.0069957; 343.2378411; 9.9361074; 3.1996581; -0.1995072; -0.9798964; -0.1980381; 713.3893269; -1.7730420; -0.0078467; 25.6796914; 4.8160154
-477.0813072; 342.6062393; 9.3759960; 3.6997260; -0.2223617; -0.9749642; -0.1966594; 716.3870955; -1.7885229; -0.0076443; 26.0518110; 4.7974094
-474.1711446; 341.9077570; 8.7415739; 4.2775317; -0.2442384; -0.9697152; -0.1961521; 719.3843876; -1.8182965; -0.0072584; 26.7764018; 4.7611799
-471.2767366; 341.1451711; 8.0500890; 4.8964159; -0.2651370; -0.9642108; -0.1964365; 722.3818680; -1.8326223; -0.0070777; 27.1294455; 4.7435277
-468.3983120; 340.3212583; 7.3116007; 5.5537215; -0.2850627; -0.9585089; -0.1972910; 725.3800215; -1.8602050; -0.0067258; 27.8183132; 4.7090843
-465.5360998; 339.4387954; 6.5341598; 6.2869179; -0.3040256; -0.9526639; -0.1984083; 728.3791591; -1.8734753; -0.0065546; 28.1545989; 4.6922701
-462.6903286; 338.5005592; 5.7100345; 7.1042208; -0.3220391; -0.9467264; -0.1994437; 731.3794254; -1.8989956; -0.0062161; 28.8119180; 4.6594041
-459.8612273; 337.5093263; 4.8362403; 7.9843481; -0.3391204; -0.9407430; -0.2000000; 734.3808073; -1.9112719; -0.0060698; 29.1333302; 4.6433335
-457.0490248; 336.4678736; 3.9626449; 8.9053812; -0.3552867; -0.9347574; -0.1992766; 737.3831399; -1.9351821; -0.0059283; 29.7625227; 4.6118739
-454.2539497; 335.3789779; 3.1804617; 9.8540995; -0.3705656; -0.9288063; -0.1955450; 740.3861083; -1.9469970; -0.0058956; 30.0706183; 4.5964691
-451.4762309; 334.2454158; 2.5679605; 10.7950365; -0.3849536; -0.9229359; -0.1867173; 743.3892447; -1.9704644; -0.0058473; 30.6745308; 4.5662735
-448.7160929; 333.0698737; 2.1492639; 11.4969425; -0.3986410; -0.9171071; -0.1709045; 746.3920279; -1.9820310; -0.0057275; 30.9706133; 4.5514693
-445.9737096; 331.8539886; 1.9253148; 11.6296592; -0.4119358; -0.9112129; -0.1481739; 749.3943095; -2.0043418; -0.0054206; 31.5516438; 4.5224178
-443.2492225; 330.5987225; 1.9038841; 11.2250219; -0.4249134; -0.9052340; -0.1198076; 752.3961441; -2.0150243; -0.0052694; 31.8368180; 4.5081591
-440.5427727; 329.3050262; 2.0781888; 10.6738649; -0.4375608; -0.8991888; -0.0870882; 755.3975558; -2.0354789; -0.0049648; 32.3973748; 4.5000000
-437.8545009; 327.9738506; 2.3767960; 10.1746122; -0.4498866; -0.8930857; -0.0512843; 758.3985537; -2.0452503; -0.0048135; 32.6737975; 4.5000000
-435.1845482; 326.6061463; 2.7110955; 9.7578611; -0.4618941; -0.8869351; -0.0136580; 761.3991296; -2.0638871; -0.0045118; 33.2197433; 4.5000000
-432.5330556; 325.2028643; 3.0358817; 9.4540753; -0.4735887; -0.8807461; 0.0245288; 764.3992588; -2.0727538; -0.0043611; 33.4893788; 4.5000000
-429.9001640; 323.7649553; 3.3025473; 9.2477350; -0.4849757; -0.8745276; 0.0620088; 767.3989020; -2.0895830; -0.0040596; 34.0222396; 4.5000000
-427.2860143; 322.2933701; 3.4919634; 9.0760560; -0.4960606; -0.8682879; 0.0975050; 770.3980060; -2.0975454; -0.0039083; 34.2855646; 4.5000000
-424.6907475; 320.7890595; 3.6618821; 8.9066309; -0.5068493; -0.8620347; 0.1297260; 773.3965051; -2.1125618; -0.0036051; 34.8062385; 4.5000000
-422.1145046; 319.2529743; 3.8218088; 8.7498319; -0.5173478; -0.8557752; 0.1573632; 776.3943230; -2.1196144; -0.0034524; 35.0636762; 4.5000000
-419.5574265; 317.6860653; 3.9252859; 8.6288802; -0.5275624; -0.8495163; 0.1790882; 779.3913740; -2.1328016; -0.0031457; 35.5729628; 4.5000000
-417.0196541; 316.0892833; 3.9848172; 8.5510955; -0.5374993; -0.8432642; 0.1935502; 782.3875652; -2.1389342; -0.0029910; 35.8248913; 4.5000000
-414.5010592; 314.4637944; 4.0219115; 8.5252026; -0.5468908; -0.8372040; 0.2000000; 785.3829707; -2.1505766; -0.0028796; 36.3229904; 4.4596262
-412.0004381; 312.8116240; 4.0349762; 8.5199688; -0.5554733; -0.8315344; 0.2000000; 788.3780497; -2.1562351; -0.0027828; 36.5675457; 4.4290568
-409.5163192; 311.1350123; 4.0156406; 8.5398806; -0.5632593; -0.8262802; 0.1949168; 791.3731839; -2.1667976; -0.0024752; 37.0468893; 4.3691388
-407.0472304; 309.4361992; 3.9527329; 8.5976590; -0.5702608; -0.8214637; 0.1852641; 794.3686489; -2.1715595; -0.0022902; 37.2818466; 4.3397692
-404.5917001; 307.7174248; 3.8724417; 8.6696846; -0.5764899; -0.8171043; 0.1712679; 797.3646311; -2.1799752; -0.0019209; 37.7427288; 4.2821589
-402.1482564; 305.9809290; 3.7747071; 8.7731837; -0.5819578; -0.8132190; 0.1531286; 800.3612384; -2.1836299; -0.0017365; 37.9688028; 4.2538997
-399.7154275; 304.2289520; 3.6718533; 8.9376305; -0.5866750; -0.8098224; 0.1310473; 803.3585075; -2.1898340; -0.0013677; 38.4125674; 4.1984291
-397.2917415; 302.4637336; 3.5532296; 9.1349622; -0.5906511; -0.8069270; 0.1052212; 806.3564119; -2.1923824; -0.0011827; 38.6303904; 4.1712012
-394.8757266; 300.6875140; 3.4095253; 9.3462634; -0.5938938; -0.8045435; 0.0758402; 809.3548708; -2.1963712; -0.0008130; 39.0582299; 4.1177213
-392.4659109; 298.9025332; 3.2742299; 9.5538526; -0.5964118; -0.8026787; 0.0430870; 812.3537559; -2.1978094; -0.0006263; 39.2683645; 4.0914544
-390.0608228; 297.1110311; 3.1589861; 9.7472767; -0.5982035; -0.8013442; 0.0071372; 815.3529006; -2.1995786; -0.0002601; 39.6813426; 4.0398322
-387.6589902; 295.3152478; 3.0336773; 9.9352119; -0.5992986; -0.8005255; -0.0318379; 818.3521075; -2.1998973; -0.0000588; 39.8842919; 4.0144635
-385.2588719; 293.5174916; 2.8833544; 10.1134035; -0.5995264; -0.8003550; -0.0734761; 821.3511558; -2.1995992; 0.0001648; 40.2833621; 3.9645797
-382.8581186; 291.7208636; 2.7262882; 10.2860754; -0.5985800; -0.8010630; -0.1151760; 824.3499099; -2.1992395; 0.0001952; 40.4795783; 3.9400527
-380.4538603; 289.9289760; 2.5890003; 10.4626648; -0.5963834; -0.8026997; -0.1528925; 827.3483281; -2.1983035; 0.0002781; 40.8655994; 1.9564110
-378.0432181; 288.1454496; 2.4631989; 10.6371632; -0.5929402; -0.8052465; -0.1825605; 830.3464463; -2.1977109; 0.0003149; 40.9611679; -12.9578248
-375.6233133; 286.3739050; 2.3449758; 10.7883447; -0.5882604; -0.8086715; -0.2000000; 833.3444371; -2.1963860; 0.0003263; 39.6765527; -12.9856232
-373.1912674; 284.6179629; 2.2271373; 10.9171112; -0.5822364; -0.8130195; -0.2000000; 836.3426479; -2.1960458; 0.0000141; 39.0169633; -13.1784725
-370.7442451; 282.8811957; 2.1311174; 11.0133337; -0.5752603; -0.8179704; -0.1748423; 839.3418641; -2.1968866; -0.0003638; 37.6529835; -12.9836560
-368.2820315; 281.1642695; 2.0768046; 11.0899132; -0.5690113; -0.8223297; -0.1226551; 842.3428958; -2.1971816; 0.0000684; 36.9574028; -12.9205353
-365.8084714; 279.4633472; 2.0580667; 11.1531728; -0.5644533; -0.8254650; -0.0530327; 845.3451456; -2.1954439; 0.0007615; 35.5540530; -12.1468181
-363.3277586; 277.7742047; 2.0488359; 11.2070811; -0.5614686; -0.8274981; 0.0234931; 848.3472457; -2.1935706; 0.0011132; 34.8645680; -11.8082029
-360.8440870; 276.0926176; 2.0405763; 11.2520108; -0.5600709; -0.8284447; 0.0964275; 851.3476181; -2.1877893; 0.0017704; 33.5010393; -11.1382514
-358.3616505; 274.4143616; 2.0221549; 11.2830513; -0.5603890; -0.8282296; 0.1553004; 854.3446453; -2.1838303; 0.0021913; 32.8298406; -11.0098851
-355.8845775; 272.7352739; 1.9888611; 11.3102516; -0.5618675; -0.8272272; 0.1898274; 857.3370697; -2.1742945; 0.0024179; 31.4608646; -11.0991136
-353.4130568; 271.0548721; 1.9514857; 11.3269442; -0.5621916; -0.8270070; 0.2000000; 860.3256901; -2.1701805; 0.0016974; 30.7477030; -11.8924284
-350.9411707; 269.3783802; 1.9253755; 11.3037562; -0.5600492; -0.8284594; 0.2000000; 863.3129882; -2.1647171; 0.0012965; 29.1324310; -12.0727022
-348.4624758; 267.7115128; 1.9138757; 11.2521201; -0.5556251; -0.8314330; 0.1991696; 866.3010896; -2.1616394; 0.0017831; 28.2920873; -11.6933581
-345.9705286; 266.0599850; 1.9057214; 11.1608845; -0.5488557; -0.8359171; 0.2000000; 869.2922570; -2.1520093; 0.0031473; 26.6205886; -10.4490861
-343.4588858; 264.4295114; 1.9280858; 11.0367541; -0.5397429; -0.8418299; 0.2000000; 872.2889094; -2.1442923; 0.0045748; 25.8241986; -9.2486358
-340.9211040; 262.8258069; 1.9830718; 10.8883022; -0.5282739; -0.8490740; 0.1864872; 875.2936523; -2.1170462; 0.0094658; 24.4664833; -7.3732126
-338.3501997; 261.2591112; 2.0794313; 10.6998830; -0.5108899; -0.8596461; 0.1399039; 878.3080751; -2.0968428; 0.0107650; 23.8565926; -6.9835041
-335.7370266; 259.7577762; 2.2595735; 10.4401732; -0.4837134; -0.8752264; 0.0677343; 881.3260453; -2.0486949; 0.0133113; 22.6857720; -6.4108520
-333.0718977; 258.3546856; 2.5664933; 10.0805235; -0.4461076; -0.8949793; -0.0137150; 884.3403501; -2.0209063; 0.0144967; 22.1137774; -6.2008076
-330.3451259; 257.0827230; 3.0238025; 9.6050610; -0.3973503; -0.9176670; -0.0869150; 887.3476038; -1.9580668; 0.0169587; 20.9786868; -5.7901142
-327.5470239; 255.9747720; 3.6561729; 9.0101168; -0.3368577; -0.9415556; -0.1351109; 890.3505668; -1.9226301; 0.0184906; 20.4196322; -5.4403072
-324.6679047; 255.0637161; 4.4859146; 8.2866525; -0.2645003; -0.9643856; -0.1467800; 893.3602071; -1.8410413; 0.0225276; 19.3655291; -4.0713874
-321.7062498; 254.3809164; 5.5136063; 7.4247898; -0.1838570; -0.9829530; -0.1263830; 896.3890651; -1.7361129; 0.0296367; 18.5942514; -2.5249033
-318.6932076; 253.9516450; 6.6864646; 6.4505267; -0.0969042; -0.9952937; -0.1057205; 899.4234967; -1.6739154; 0.0326977; 18.3208565; -2.1077852
-315.6680910; 253.7996522; 7.8677025; 5.4234607; -0.0018113; -0.9999984; -0.1066831; 902.4436656; -1.5345508; 0.0368199; 17.9004363; -1.3460113
-312.6702130; 253.9486882; 8.8998098; 4.3989107; 0.1029718; -0.9946843; -0.1318420; 905.4343570; -1.4593994; 0.0385785; 17.7495188; -0.9309396
-309.7388866; 254.4225033; 9.6697272; 3.5263763; 0.2177661; -0.9760010; -0.1691992; 908.3881248; -1.2979977; 0.0418833; 17.5815938; -0.3832509
-306.9134248; 255.2448477; 10.2680689; 2.7950963; 0.3425664; -0.9394936; -0.2000000; 911.3087698; -1.2136082; 0.0426449; 17.5379740; -0.0841145
-304.2326233; 256.4362859; 10.6934110; 2.2168646; 0.4674675; -0.8840103; -0.2000000; 914.2169912; -1.1273000; 0.0436652; 17.5283860; -0.0044991
-301.7293110; 257.9806230; 10.9771086; 1.8468818; 0.5790200; -0.8153134; -0.1794366; 917.1355339; -0.9517245; 0.0439415; 17.5278730; 0.0000000
-299.4324880; 259.8380801; 11.1423307; 1.7167454; 0.6754647; -0.7373924; -0.1616111; 920.0703214; -0.8646786; 0.0432810; 17.5278730; 0.2029230
-297.3710919; 261.9684908; 11.1657317; 1.8016497; 0.7588644; -0.6512487; -0.1582986; 923.0175370; -0.6935112; 0.0424102; 17.5890796; 0.3793112
-295.5740599; 264.3316888; 11.0196404; 2.0718618; 0.8302714; -0.5573593; -0.1737703; 925.9687257; -0.6092888; 0.0419595; 17.6321265; 0.4551273
-294.0703297; 266.8875078; 10.7419215; 2.5208678; 0.8907901; -0.4544151; -0.2000000; 928.9135910; -0.4484923; 0.0375884; 17.7873263; 1.6074344
-292.8882645; 269.5958861; 10.3899795; 3.0450573; 0.9387215; -0.3446765; -0.2000000; 931.8460168; -0.3783577; 0.0325386; 17.9670288; 2.9960652
-292.0230300; 272.4228141; 9.9870291; 3.4406696; 0.9697744; -0.2440032; -0.1391823; 934.7859470; -0.2599716; 0.0270516; 18.6820854; 4.0584550
-291.4190350; 275.3435353; 9.6064077; 3.6345731; 0.9863824; -0.1644681; -0.0446904; 937.7630282; -0.2089760; 0.0240047; 19.1113198; 4.7324725
-291.0164034; 278.3340744; 9.4060134; 3.6529040; 0.9943590; -0.1060671; 0.0523944; 940.7826456; -0.1261435; 0.0172152; 20.0953944; 4.9000000
-290.7552588; 281.3704561; 9.3851292; 3.5547705; 0.9976318; -0.0687806; 0.1294104; 943.8347478; -0.0958780; 0.0131166; 20.5769503; 4.9000000
-290.5757250; 284.4287051; 9.4921894; 3.3829338; 0.9986590; -0.0517698; 0.1780903; 946.9012755; -0.0612413; 0.0041656; 21.5077404; 4.9000000
-290.4179256; 287.4848461; 9.6535811; 3.1897604; 0.9985038; -0.0546817; 0.2000000; 949.9609832; -0.0571345; -0.0000684; 21.9583448; 4.9000000
-290.2266778; 290.5180679; 9.7803647; 3.0121635; 0.9973312; -0.0730103; 0.2000000; 952.9965799; -0.0741254; -0.0082524; 22.8328912; 4.9000000
-289.9652822; 293.5200193; 9.8534145; 2.9075010; 0.9947450; -0.1023839; 0.1957276; 956.0041759; -0.0935520; -0.0111962; 23.2578358; 4.5789095
-289.6015884; 296.4854162; 9.8321511; 2.9190812; 0.9897227; -0.1430002; 0.1947281; 958.9840238; -0.1491829; -0.0165474; 23.2605838; -3.4109173
-289.1034463; 299.4089745; 9.6743327; 3.0689397; 0.9808460; -0.1947847; 0.1968040; 961.9397787; -0.1848433; -0.0191291; 22.9656446; -2.2544075
-288.4387056; 302.2854099; 9.3660780; 3.3852069; 0.9663641; -0.2571779; 0.2000000; 964.8798174; -0.2713828; -0.0239065; 22.6609529; -0.7521864
-287.5752162; 305.1094382; 8.8959805; 3.9022042; 0.9443912; -0.3288241; 0.2000000; 967.8185517; -0.3202677; -0.0249706; 22.5945168; -0.3373377
-286.4881282; 307.8734617; 8.2347893; 4.6487602; 0.9155508; -0.4022025; 0.1888365; 970.7740724; -0.4235541; -0.0265106; 22.5644853; 0.0000000
-285.1813313; 310.5607746; 7.3619915; 5.5948531; 0.8818551; -0.4715204; 0.1777991; 973.7489335; -0.4765212; -0.0265145; 22.5644853; 0.0000000
