# 06b078a2-dc0e-4333-a9bf-249f295d642f
# 2bb9d6049f52c3244f3f2043f9b2539bac590943
# x_ref_m; y_ref_m; width_right_m; width_left_m; x_normvec_m; y_normvec_m; alpha_m; s_racetraj_m; psi_racetraj_rad; kappa_racetraj_radpm; vx_racetraj_mps; ax_racetraj_mps2
-119.8986135; -351.7861069; 5.4581568; 5.4883721; 0.1241439; 0.9922642; -3.2889422; 478.6215582; 1.4278425; 0.0084761; 35.3441471; -3.2685328
-122.8979923; -351.4396407; 5.4503226; 5.4541274; 0.1051922; 0.9944519; -3.2623353; 481.5785915; 1.4622631; 0.0087060; 34.9733212; -3.2504764
-125.9032373; -351.1518931; 5.4463426; 5.4152456; 0.0852630; 0.9963585; -3.2538360; 484.5324478; 1.4797210; 0.0087564; 34.7869852; -3.2920782
-128.9121248; -350.9259480; 5.4587224; 5.3812262; 0.0643243; 0.9979290; -3.2611670; 487.4814979; 1.5148493; 0.0088000; 34.4022549; -3.4528408
-131.9224315; -350.7648891; 5.4694197; 5.3503780; 0.0423461; 0.9991030; -3.2814602; 490.4242598; 1.5324483; 0.0088036; 34.2009798; -3.5601727
-134.9319337; -350.6718003; 5.4732726; 5.3269282; 0.0193013; 0.9998137; -3.3115537; 493.3594308; 1.5677159; 0.0088451; 33.7762044; -3.7471318
-137.9384081; -350.6497651; 5.4782046; 5.3393268; -0.0048330; 0.9999883; -3.3483318; 496.2859272; 1.5854536; 0.0088992; 33.5536432; -3.8088782
-140.9396310; -350.7018675; 5.4814037; 5.4190233; -0.0300743; 0.9995477; -3.3890075; 499.2029226; 1.6214150; 0.0091023; 33.0950660; -3.8177060
-143.9333789; -350.8311912; 5.4730921; 5.5310390; -0.0564328; 0.9984064; -3.4312397; 502.1098800; 1.6397452; 0.0092382; 32.8635992; -3.7889617
-146.9174284; -351.0408199; 5.4646490; 5.6198789; -0.0839107; 0.9964733; -3.4730263; 505.0065771; 1.6772911; 0.0095407; 32.4012473; -3.7228497
-149.8895559; -351.3338374; 5.4505451; 5.6564636; -0.1124993; 0.9936518; -3.5125194; 507.8931327; 1.6965170; 0.0097000; 32.1706842; -3.6855622
-152.8475379; -351.7133275; 5.4479307; 5.6352942; -0.1421782; 0.9898411; -3.5479505; 510.7700343; 1.7160880; 0.0098661; 31.9407910; -3.6479720
-155.7891510; -352.1823739; 5.4521713; 5.5386874; -0.1729118; 0.9849373; -3.5776295; 513.6381751; 1.7562153; 0.0102093; 31.4831283; -3.5658979
-158.7121715; -352.7440603; 5.4673640; 5.4496037; -0.2046522; 0.9788348; -3.5999754; 516.4988650; 1.7768171; 0.0103931; 31.2558334; -3.5215892
-161.6143760; -353.4014706; 5.4955104; 5.3784402; -0.2373204; 0.9714314; -3.6135712; 519.3539212; 1.8191303; 0.0107953; 30.8063770; -3.3326517
-164.4935410; -354.1576885; 5.5398682; 5.3159491; -0.2708674; 0.9626167; -3.6173437; 522.2054530; 1.8409921; 0.0110678; 30.5893017; -3.3054064
-167.3472694; -355.0154823; 5.5735190; 5.2540503; -0.3048122; 0.9524125; -3.6110353; 525.0573366; 1.8859527; 0.0114116; 30.1549221; -3.2553438
-170.1719109; -355.9753413; 5.6281424; 5.2056314; -0.3386001; 0.9409304; -3.5955508; 527.9121950; 1.9089692; 0.0116083; 29.9382866; -3.1960436
-172.9632648; -357.0367540; 5.6720848; 5.1726022; -0.3721673; 0.9281657; -3.5726020; 530.7700538; 1.9323997; 0.0118327; 29.7240614; -3.1390136
-175.7171279; -358.1992047; 5.6672124; 5.1696367; -0.4055277; 0.9140827; -3.5440878; 533.6306428; 1.9806258; 0.0122851; 29.3024724; -3.0273914
-178.4292971; -359.4621775; 5.6479839; 5.1807762; -0.4386679; 0.8986493; -3.5118235; 536.4938177; 2.0054193; 0.0125168; 29.0951570; -2.9658727
-181.0955693; -360.8251566; 5.6077493; 5.1809656; -0.4715715; 0.8818278; -3.4775688; 539.3594869; 2.0564451; 0.0130093; 28.6893165; -2.8222313
-183.7117413; -362.2876263; 5.5470906; 5.1973721; -0.5042125; 0.8635796; -3.4431146; 542.2276565; 2.0827213; 0.0132736; 28.4919392; -2.7340678
-186.2736100; -363.8490707; 5.4940206; 5.2111475; -0.5365551; 0.8438653; -3.4103551; 545.0984414; 2.1369340; 0.0138531; 28.1127317; -2.5182017
-188.7769722; -365.5089741; 5.3910445; 5.2807547; -0.5685553; 0.8226451; -3.3813638; 547.9720720; 2.1649531; 0.0141700; 27.9330492; -2.3960684
-191.2176249; -367.2668205; 5.3168542; 5.3274084; -0.6001500; 0.7998875; -3.3584496; 550.8489452; 2.1936059; 0.0144955; 27.7610016; -2.2515470
-193.5910537; -369.1219371; 5.2622228; 5.3805645; -0.6313606; 0.7754894; -3.3440684; 553.7288530; 2.2530286; 0.0152559; 27.4486660; -1.8644697
-195.8904177; -371.0724754; 5.2119153; 5.4210865; -0.6622922; 0.7492456; -3.3405602; 556.6087540; 2.2839345; 0.0156637; 27.3125087; -1.6850823
-198.1078233; -373.1160554; 5.1811455; 5.4516764; -0.6929574; 0.7209786; -3.3496202; 559.4849904; 2.3481049; 0.0163949; 27.0768709; -1.4066465
-200.2353714; -375.2502942; 5.2017430; 5.4831359; -0.7233144; 0.6905189; -3.3716828; 562.3543609; 2.3811571; 0.0166714; 26.9727950; -1.3408435
-202.2651631; -377.4728088; 5.2787632; 5.5014199; -0.7532923; 0.6576859; -3.4055914; 565.2140962; 2.4486825; 0.0170606; 26.7766380; -1.2781506
-204.1892994; -379.7812166; 5.3767661; 5.4926941; -0.7827774; 0.6223018; -3.4486761; 568.0620164; 2.4829188; 0.0172023; 26.6810221; -1.2776262
-205.9998813; -382.1731346; 5.4782919; 5.4509281; -0.8116141; 0.5841939; -3.4971457; 570.8966517; 2.5521745; 0.0174202; 26.4882780; -1.2932604
-207.6890099; -384.6461799; 5.5822018; 5.3883720; -0.8395943; 0.5432140; -3.5465365; 573.7174483; 2.5870893; 0.0175290; 26.3904726; -1.2857534
-209.2487862; -387.1979699; 5.6602737; 5.3368784; -0.8664776; 0.4992160; -3.5921509; 576.5247976; 2.6223036; 0.0176811; 26.2928742; -1.2022180
-210.6713124; -389.8261198; 5.7074614; 5.3041635; -0.8919169; 0.4521994; -3.6298190; 579.3207380; 2.6939004; 0.0180727; 26.1110682; -1.1715107
-211.9496920; -392.5268524; 5.7335909; 5.2861054; -0.9151146; 0.4031939; -3.6571333; 582.1116325; 2.7299874; 0.0180208; 26.0212017; -1.2948211
-213.0798393; -395.2924801; 5.7294504; 5.2821013; -0.9356002; 0.3530614; -3.6738600; 584.9010959; 2.8024744; 0.0182601; 25.8196776; -1.3175336
-214.0581581; -398.1146346; 5.6954785; 5.2808057; -0.9533947; 0.3017259; -3.6808050; 587.6885228; 2.8391195; 0.0183986; 25.7174426; -1.3181721
-214.8810521; -400.9849474; 5.6382147; 5.2829665; -0.9684583; 0.2491756; -3.6786550; 590.4736132; 2.8760449; 0.0185380; 25.6147497; -1.3198311
-215.5449251; -403.8950502; 5.5773902; 5.2923070; -0.9807272; 0.1953821; -3.6676439; 593.2561478; 2.9507536; 0.0188246; 25.4076800; -1.3229881
-216.0461808; -406.8365745; 5.5444903; 5.3002933; -0.9901044; 0.1403328; -3.6475599; 596.0362177; 2.9885367; 0.0189733; 25.3033494; -1.3233868
-216.3812231; -409.8011519; 5.5183206; 5.3083457; -0.9964633; 0.0840296; -3.6178090; 598.8143209; 3.0266250; 0.0191227; 25.1985552; -1.3233962
-216.5464557; -412.7804140; 5.5121779; 5.3172956; -0.9996484; 0.0265146; -3.5774922; 601.5915526; 3.1037248; 0.0194464; 24.9881393; -1.2735307
-216.5382824; -415.7659924; 5.5157611; 5.3423730; -0.9994822; -0.0321759; -3.5255866; 604.3695299; -3.1403559; 0.0196708; 24.8860237; -1.1134880
-216.3531092; -418.7495185; 5.5273274; 5.3794015; -0.9957779; -0.0917948; -3.4617709; 607.1512003; -3.0602503; 0.0202759; 24.7100141; -1.0569910
-215.9896795; -421.7224895; 5.5448315; 5.4360086; -0.9886286; -0.1503781; -3.3882673; 609.9454861; -3.0197768; 0.0201713; 24.6243339; -1.2137258
-215.4535012; -424.6760135; 5.5593558; 5.5047899; -0.9784704; -0.2063874; -3.3107758; 612.7580508; -2.9793775; 0.0202950; 24.5255796; -1.2351336
-214.7512988; -427.6011289; 5.5734904; 5.5546200; -0.9656097; -0.2599960; -3.2369376; 615.5871296; -2.8975182; 0.0206280; 24.3236746; -1.2307830
-213.8897969; -430.4888741; 5.5955401; 5.5873319; -0.9503066; -0.3113154; -3.1744226; 618.4300574; -2.8561276; 0.0207956; 24.2222866; -1.2305357
-212.8757200; -433.3302873; 5.6275530; 5.5849423; -0.9327529; -0.3605165; -3.1302062; 621.2830945; -2.7722458; 0.0211526; 24.0190188; -1.2002193
-211.7157925; -436.1164068; 5.6502926; 5.5588057; -0.9130770; -0.4077873; -3.1103910; 624.1417606; -2.7297556; 0.0213611; 23.9188944; -1.1973044
-210.4167389; -438.8382710; 5.6678180; 5.5093888; -0.8913593; -0.4532976; -3.1201113; 627.0011063; -2.6435257; 0.0217892; 23.7215869; -1.0786970
-208.9852838; -441.4869181; 5.6754333; 5.4488613; -0.8675727; -0.4973103; -3.1634399; 629.8554291; -2.5996929; 0.0220852; 23.6304868; -1.0609673
-207.4281516; -444.0533865; 5.6850007; 5.4053438; -0.8418415; -0.5397248; -3.2427812; 632.6999972; -2.5557088; 0.0219060; 23.5405402; -1.2585991
-205.7517928; -446.5285728; 5.7021317; 5.3827701; -0.8132259; -0.5819482; -3.3559267; 635.5238232; -2.4678207; 0.0222900; 23.3244211; -0.9672433
-203.9537779; -448.8987803; 5.7267517; 5.3942961; -0.7786007; -0.6275197; -3.4917491; 638.3065465; -2.4225486; 0.0230125; 23.2413543; -0.8882477
-202.0210764; -451.1448294; 5.7677118; 5.4309392; -0.7356860; -0.6773228; -3.6306009; 641.0394275; -2.3294320; 0.0233637; 23.0884368; -0.9359994
-199.9400364; -453.2472184; 5.8154174; 5.4760071; -0.6838658; -0.7296078; -3.7498782; 643.7289434; -2.2827271; 0.0234887; 23.0072335; -0.5944092
-197.6970056; -455.1864461; 5.8136551; 5.5014886; -0.6221003; -0.7829375; -3.8292891; 646.3863741; -2.2348496; 0.0242782; 22.9555159; -0.3868096
-195.2789431; -456.9431087; 5.6784047; 5.4881140; -0.5522085; -0.8337060; -3.8558548; 649.0438340; -2.1367040; 0.0243080; 22.8880309; -0.1196941
-192.6931637; -458.5010575; 5.5403191; 5.4313405; -0.4798135; -0.8773705; -3.8274184; 651.7385053; -2.0886914; 0.0236831; 22.8775719; 0.2193475
-189.9716089; -459.8480816; 5.4511039; 5.3493393; -0.4069019; -0.9134719; -3.7493391; 654.4685227; -2.0414383; 0.0236935; 22.8967351; 0.1924678
-187.1476952; -460.9722059; 5.4559660; 5.2703315; -0.3322395; -0.9431951; -3.6270684; 657.2147596; -1.9470731; 0.0229293; 22.9335506; 0.5531684
-184.2548390; -461.8614554; 5.4495967; 5.2095749; -0.2544241; -0.9670927; -3.4579908; 659.9585155; -1.9031436; 0.0210699; 22.9817296; 1.4828714
-181.3260737; -462.5043432; 5.4453272; 5.1577000; -0.1740601; -0.9847350; -3.2207023; 662.6928623; -1.8634944; 0.0184649; 23.1103871; 2.7448640
-178.3813141; -462.9060992; 5.4185747; 5.0929966; -0.0975637; -0.9952293; -2.8944409; 665.4481600; -1.7953712; 0.0165882; 23.6313358; 3.3253400
-175.4243931; -463.0924464; 5.3220102; 5.0500356; -0.0295953; -0.9995620; -2.4895227; 668.2568676; -1.7615056; 0.0172767; 23.9110492; 2.7013535
-172.4581606; -463.0903607; 5.2635771; 5.0164375; 0.0293915; -0.9995680; -2.0351121; 671.1257646; -1.6909229; 0.0178210; 24.3236025; 2.0208535
-169.4854659; -462.9268181; 5.3117520; 5.0407175; 0.0788384; -0.9968874; -1.5637373; 674.0519831; -1.6553431; 0.0177347; 24.4891641; 1.9226626
-166.5091589; -462.6287946; 5.3603592; 5.1702165; 0.1188200; -0.9929158; -1.1057490; 677.0249834; -1.5863296; 0.0166696; 24.8131515; 2.2833768
-163.5320890; -462.2232661; 5.3056232; 5.2846911; 0.1495828; -0.9887492; -0.6872636; 680.0309662; -1.5537282; 0.0159381; 24.9964768; 2.5814945
-160.5571060; -461.7372086; 5.2264363; 5.3070162; 0.1714208; -0.9851979; -0.3294240; 683.0553864; -1.4937316; 0.0140529; 25.4402005; 3.4284217
-157.5870594; -461.1975981; 5.2488039; 5.2933151; 0.1847057; -0.9827939; -0.0489992; 686.0845277; -1.4665950; 0.0131059; 25.7082531; 3.8515812
-154.6247989; -460.6314107; 5.2543964; 5.2745606; 0.1892269; -0.9819334; 0.1413719; 689.1066366; -1.4201385; 0.0102211; 26.3622154; 5.3850701
-151.6727782; -460.0637995; 5.2761543; 5.2713322; 0.1880531; -0.9821589; 0.2369259; 692.1141153; -1.4007595; 0.0091633; 26.7675481; 5.4725066
-148.7299505; -459.5037977; 5.3093411; 5.2930910; 0.1858370; -0.9825806; 0.2472021; 695.1092874; -1.3715041; 0.0049922; 27.5718515; 5.4403304
-145.7934422; -458.9520277; 5.3377014; 5.3098308; 0.1834179; -0.9830350; 0.1983854; 698.0970537; -1.3646534; 0.0018566; 27.9636052; 5.4243133
-142.8603641; -458.4090390; 5.3655658; 5.3180029; 0.1805927; -0.9835580; 0.1292971; 701.0803020; -1.3706188; -0.0047381; 27.9597484; -7.7801513
-139.9278269; -457.8753814; 5.3547825; 5.3290998; 0.1774219; -0.9841349; 0.0823808; 704.0610679; -1.3830443; -0.0076901; 27.3977046; -6.3119104
-136.9929414; -457.3516043; 5.3390435; 5.3279000; 0.1739029; -0.9847628; 0.0949158; 707.0421368; -1.4227170; -0.0118412; 26.5461905; -4.3833959
-134.0528182; -456.8382575; 5.2968339; 5.3246396; 0.1700332; -0.9854383; 0.1950232; 710.0280134; -1.4478431; -0.0132755; 26.2139420; -3.9719455
-131.1045681; -456.3358906; 5.2419473; 5.3133834; 0.1658847; -0.9861452; 0.4021072; 713.0248823; -1.5044655; -0.0149012; 25.6219951; -3.5773015
-128.1453018; -455.8450531; 5.1799563; 5.3169508; 0.1612428; -0.9869148; 0.7290595; 716.0399357; -1.5348058; -0.0154092; 25.3412861; -3.5338079
-125.1721301; -455.3662946; 5.1372993; 5.3111192; 0.1569734; -0.9876028; 1.1825818; 719.0815911; -1.5935892; -0.0144899; 24.7189862; -3.9692563
-122.1829652; -454.9040384; 5.2163819; 5.3287264; 0.1462896; -0.9892418; 1.7549508; 722.1439534; -1.6239224; -0.0159100; 24.3957983; -3.5064495
-119.1830734; -454.4982498; 5.3851041; 5.4159524; 0.1184472; -0.9929603; 2.4124343; 725.1837942; -1.6925705; -0.0181808; 23.8500980; -3.0002037
-116.1816740; -454.2079993; 5.6356958; 5.5929788; 0.0707041; -0.9974973; 3.0978879; 728.1465805; -1.7292835; -0.0186947; 23.5972281; -2.8628546
-113.1880245; -454.0925410; 5.9277509; 5.8906858; 0.0029049; -0.9999958; 3.7454022; 730.9842480; -1.8073106; -0.0205838; 23.1501679; -2.0127169
-110.2113823; -454.2111290; 6.2211824; 6.3239979; -0.0862213; -0.9962760; 4.2960508; 733.6608951; -1.8493036; -0.0215501; 22.9756674; -1.9481644
-107.2631749; -454.6193301; 6.4509360; 6.8499156; -0.1888129; -0.9820131; 4.7130628; 736.2050026; -1.8916699; -0.0204949; 22.8054919; -2.6985749
-104.3751039; -455.3382633; 6.5826225; 7.3310525; -0.2941727; -0.9557523; 4.9826223; 738.6697176; -1.9321741; -0.0203386; 22.5676470; -2.9659403
-101.5899277; -456.3702614; 6.7159183; 7.6469494; -0.4006481; -0.9162320; 5.0994825; 741.0704196; -2.0156198; -0.0214353; 22.0374791; -2.4502411
-98.9505162; -457.7174676; 6.8365021; 7.6212876; -0.5081321; -0.8612791; 5.0570991; 743.4214010; -2.0588828; -0.0229065; 21.8140280; -0.7817017
-96.4997374; -459.3820231; 6.8944180; 7.2970412; -0.6142204; -0.7891346; 4.8476537; 745.7584918; -2.1091303; -0.0265827; 21.7422571; -0.7678429
-94.2697966; -461.3547226; 6.8604157; 6.8821323; -0.7059497; -0.7082620; 4.4698718; 748.1950582; -2.1624835; -0.0264957; 21.6715272; -0.8657466
-92.2570714; -463.5882353; 6.7495750; 6.5524859; -0.7757588; -0.6310296; 3.9439955; 750.8164234; -2.2143624; -0.0260113; 21.5915010; -1.2112987
-90.4504222; -466.0272311; 6.5452015; 6.3956310; -0.8282295; -0.5603890; 3.3166780; 753.6032978; -2.3197561; -0.0264568; 21.3610584; -1.2329014
-88.8387095; -468.6163802; 6.3027890; 6.2666454; -0.8673721; -0.4976602; 2.6459494; 756.5109099; -2.3720414; -0.0261406; 21.2453375; -1.4831179
-87.4107938; -471.3003541; 6.0240357; 6.1490616; -0.8966608; -0.4427181; 1.9852049; 759.4814052; -2.4746987; -0.0254031; 20.9194734; -1.7913661
-86.1559014; -474.0343193; 5.7586160; 6.0515196; -0.9202217; -0.3913976; 1.3739685; 762.4588504; -2.5268465; -0.0267749; 20.7475440; -1.5229944
-85.0645047; -476.8092401; 5.5102749; 5.9678706; -0.9401826; -0.3406709; 0.8367987; 765.4301152; -2.6378483; -0.0285320; 20.4683086; -1.2177643
-84.1273420; -479.6237064; 5.3117495; 5.8604929; -0.9566111; -0.2913677; 0.3908048; 768.3990984; -2.6955471; -0.0291901; 20.3489985; -1.1306414
-83.3351514; -482.4763081; 5.1969651; 5.7128995; -0.9697395; -0.2441420; 0.0523218; 771.3690128; -2.8143544; -0.0300744; 20.1271199; -1.0915435
-82.6786719; -485.3656350; 5.1857740; 5.5165044; -0.9799251; -0.1993659; -0.1636344; 774.3433115; -2.8743615; -0.0299520; 20.0183866; -1.0978656
-82.1548008; -488.2898028; 5.2630172; 5.2972213; -0.9883750; -0.1520355; -0.2494082; 777.3262914; -2.9974845; -0.0317839; 19.8286336; -0.6745520
-81.7817689; -491.2452839; 5.3513198; 5.1229052; -0.9952669; -0.0971793; -0.2086226; 780.3192776; -3.0615318; -0.0323013; 19.7604943; -0.5759910
-81.5824227; -494.2281952; 5.3470517; 5.0304771; -0.9993873; -0.0349994; -0.0526432; 783.3221513; 3.0906603; -0.0331951; 19.6553842; -0.3412864
-81.5796086; -497.2346537; 5.2624764; 5.0648234; -0.9994167; 0.0341503; 0.2052976; 786.3355181; 3.0238802; -0.0336186; 19.6206346; -0.2825851
-81.7961731; -500.2607758; 5.0768650; 5.1571428; -0.9940042; 0.1093423; 0.5526579; 789.3619628; 2.8885583; -0.0333732; 19.5629535; -0.0539731
-82.2523078; -503.2928680; 4.8301005; 5.1934333; -0.9820639; 0.1885481; 0.9706645; 792.3971147; 2.8242056; -0.0311443; 19.5574362; 0.8059168
-82.9588623; -506.2827160; 4.5434393; 5.1213987; -0.9622205; 0.2722715; 1.4090561; 795.3996286; 2.7122945; -0.0250767; 19.8389484; 2.8404689
-83.9246322; -509.1745160; 4.2406095; 4.9302909; -0.9320382; 0.3623601; 1.7976571; 798.3222636; 2.6619051; -0.0253840; 20.1231977; 2.4228037
-85.1584134; -511.9124640; 4.0181989; 4.6700661; -0.8874886; 0.4608296; 2.0946079; 801.1308837; 2.5561627; -0.0275503; 20.5351939; 1.0717375
-86.6686794; -514.4413686; 3.8699301; 4.4534072; -0.8255649; 0.5643072; 2.2699299; 803.8194108; 2.5015166; -0.0270890; 20.6392862; 1.1470129
-88.4490148; -516.7343779; 3.9864236; 4.4285764; -0.7524536; 0.6586453; 2.3081198; 806.4500367; 2.4492954; -0.0247723; 20.7501111; 2.0168693
-90.4721647; -518.8043031; 4.3141270; 4.5470885; -0.6769947; 0.7359879; 2.2152770; 809.1020398; 2.3548810; -0.0233575; 21.1628316; 2.2092699
-92.7093200; -520.6669137; 4.6767531; 4.7996011; -0.6028933; 0.7978218; 2.0126957; 811.8168220; 2.3083407; -0.0229634; 21.3705510; 2.1763834
-95.1316718; -522.3379793; 4.9293600; 5.1125576; -0.5335674; 0.8457576; 1.7282530; 814.6166041; 2.2630645; -0.0225411; 21.5732228; 2.1666689
-97.7104109; -523.8332695; 5.0951633; 5.3341498; -0.4707826; 0.8822493; 1.3917534; 817.5039912; 2.1753508; -0.0211394; 21.9810221; 2.4304683
-100.4167283; -525.1685539; 5.1695828; 5.4309457; -0.4153744; 0.9096506; 1.0312731; 820.4689997; 2.1342396; -0.0200932; 22.2010118; 2.7335139
-103.2218150; -526.3596020; 5.1732594; 5.4272475; -0.3675171; 0.9300167; 0.6699394; 823.4939879; 2.0585695; -0.0176450; 22.7223245; 3.5096838
-106.0968618; -527.4221833; 5.1433566; 5.4488760; -0.3269695; 0.9450349; 0.3243837; 826.5572516; 2.0247158; -0.0162797; 23.0291006; 3.9757666
-109.0130598; -528.3720675; 5.1036079; 5.4286105; -0.2936272; 0.9559200; 0.0053778; 829.6350868; 1.9652736; -0.0134385; 23.7532789; 5.0023768
-111.9418445; -529.2249489; 5.0978413; 5.3783882; -0.2662950; 0.9638916; -0.2809576; 832.7029164; 1.9394114; -0.0124228; 24.1707070; 5.3122076
-114.8667340; -529.9928127; 5.1336670; 5.2988466; -0.2415986; 0.9703763; -0.5325729; 835.7478736; 1.8914251; -0.0118731; 25.0338759; 5.0978030
-117.7886162; -530.6823113; 5.2007641; 5.2022671; -0.2179581; 0.9759581; -0.7496465; 838.7735043; 1.8679526; -0.0115819; 25.4377943; 5.0291911
-120.7097255; -531.2996837; 5.2403524; 5.0944230; -0.1958267; 0.9806385; -0.9322063; 841.7838246; 1.8226696; -0.0110984; 26.2106146; 4.8696849
-123.6322957; -531.8511692; 5.2753485; 5.0224164; -0.1752909; 0.9845167; -1.0793642; 844.7827169; 1.8006779; -0.0108841; 26.5795127; 4.7906085
-126.5585611; -532.3430068; 5.2824345; 5.0304232; -0.1565036; 0.9876774; -1.1894029; 847.7737721; 1.7580311; -0.0104501; 27.2859468; 4.6715676
-129.4907558; -532.7814357; 5.2640392; 5.0445382; -0.1395646; 0.9902130; -1.2599969; 850.7604795; 1.7373345; -0.0102460; 27.6261612; 4.6183215
-132.4311138; -533.1726951; 5.2253755; 5.0840123; -0.1245751; 0.9922102; -1.2883072; 853.7462619; 1.6972165; -0.0098143; 28.2841252; 4.5596544
-135.3818694; -533.5230241; 5.1762397; 5.1369917; -0.1115390; 0.9937601; -1.2711048; 856.7346968; 1.6777885; -0.0096208; 28.6046514; 4.5256582
-138.3452565; -533.8386618; 5.1290264; 5.1914393; -0.1007134; 0.9949155; -1.2053148; 859.7291569; 1.6408186; -0.0087640; 29.2380975; 4.8785537
-141.3232138; -534.1251023; 5.0795924; 5.2307768; -0.0905981; 0.9958875; -1.0899783; 862.7348096; 1.6233780; -0.0086903; 29.5698493; 4.7576539
-144.3144564; -534.3797137; 5.0322993; 5.2481549; -0.0785809; 0.9969077; -0.9285047; 865.7534121; 1.5887642; -0.0086471; 30.1972385; 4.4435714
-147.3157166; -534.5948653; 5.0064378; 5.2565970; -0.0640372; 0.9979475; -0.7282418; 868.7811279; 1.5716421; -0.0084891; 30.4900531; 4.4237246
-150.3236977; -534.7628533; 4.9893746; 5.2568594; -0.0470677; 0.9988917; -0.4982006; 871.8129906; 1.5381936; -0.0082531; 31.0623159; 4.3264845
-153.3351031; -534.8759740; 4.9949352; 5.2452309; -0.0275851; 0.9996195; -0.2477663; 874.8441785; 1.5056181; -0.0080410; 31.6114969; 4.2290398
-156.3466359; -534.9265236; 5.0075071; 5.2319347; -0.0055454; 0.9999846; 0.0135065; 877.8700347; 1.4896422; -0.0079475; 31.8778752; 4.1756325
-159.3549995; -534.9067983; 5.0333500; 5.2245360; 0.0191018; 0.9998175; 0.2759067; 880.8863421; 1.4582595; -0.0077458; 32.3951975; 4.0985394
-162.3568973; -534.8090946; 5.0489677; 5.2144015; 0.0464159; 0.9989222; 0.5296031; 883.8895634; 1.4428774; -0.0076515; 32.6471918; 4.0600576
-165.3490325; -534.6257085; 5.0668810; 5.1840446; 0.0763649; 0.9970799; 0.7647372; 886.8771700; 1.4126816; -0.0075557; 33.1404865; 3.8930957
-168.3281084; -534.3489363; 5.0849181; 5.1444473; 0.1091791; 0.9940221; 0.9720138; 889.8476998; 1.3973940; -0.0077479; 33.3745498; 3.5498788
-171.2910034; -533.9717679; 5.0975687; 5.1114495; 0.1432685; 0.9896839; 1.1448507; 892.8032567; 1.3673508; -0.0072499; 33.8055634; 3.8734004
-174.2365818; -533.4950562; 5.0922427; 5.0832907; 0.1758416; 0.9844185; 1.2817147; 895.7503873; 1.3531322; -0.0069772; 34.0338961; 4.0655325
-177.1649654; -532.9246343; 5.0851253; 5.0595651; 0.2061992; 0.9785100; 1.3854393; 898.6944610; 1.3392366; -0.0069189; 34.2719186; 4.0085503
-180.0762960; -532.2664139; 5.0742023; 5.0216452; 0.2344713; 0.9721230; 1.4606403; 901.6390489; 1.3118653; -0.0067648; 34.7343978; 3.9501501
-182.9707153; -531.5263069; 5.0550501; 4.9926503; 0.2606208; 0.9654413; 1.5122809; 904.5869833; 1.2983966; -0.0067084; 34.9610538; 3.9006716
-185.8483651; -530.7102254; 5.0315822; 4.9968952; 0.2846816; 0.9586221; 1.5456427; 907.5401180; 1.2716040; -0.0067285; 35.3987177; 3.6462280
-188.7093871; -529.8240810; 5.0064996; 5.0128770; 0.3066889; 0.9518098; 1.5669604; 910.4995074; 1.2580164; -0.0068645; 35.6040827; 3.3650121
-191.5539232; -528.8737858; 4.9802393; 5.0462105; 0.3266909; 0.9451313; 1.5838177; 913.4654656; 1.2297982; -0.0072713; 35.9609628; 2.6447611
-194.3821151; -527.8652515; 4.9704837; 5.0745119; 0.3447416; 0.9386976; 1.6047589; 916.4376849; 1.2150457; -0.0074864; 36.1077195; 1.0004010
-197.1941044; -526.8043902; 4.9764307; 5.1031107; 0.3608945; 0.9326067; 1.6380276; 919.4153954; 1.1847674; -0.0076550; 35.9377543; -3.7624472
-199.9895634; -525.6958876; 4.9701328; 5.1214938; 0.3764277; 0.9264460; 1.6894309; 922.3953208; 1.1691462; -0.0079730; 35.7278032; -3.6510982
-202.7662651; -524.5394732; 4.9865578; 5.1118287; 0.3925901; 0.9197136; 1.7610097; 925.3739267; 1.1365943; -0.0082345; 35.3169692; -3.6453811
-205.5215024; -523.3336238; 4.9968451; 5.0985138; 0.4093837; 0.9123623; 1.8519342; 928.3498256; 1.1200975; -0.0082671; 35.1099731; -3.7134115
-208.2525686; -522.0768161; 4.9852092; 5.0816112; 0.4268043; 0.9043440; 1.9600719; 931.3216826; 1.0870000; -0.0082726; 34.6786465; -3.9322524
-210.9567568; -520.7675272; 4.9665817; 5.0645939; 0.4448451; 0.8956075; 2.0826956; 934.2882393; 1.0704808; -0.0082514; 34.4511712; -4.0754794
-213.6313601; -519.4042336; 4.9666025; 5.0479114; 0.4634949; 0.8860996; 2.2167056; 937.2483467; 1.0375984; -0.0081931; 33.9655251; -4.3925012
-216.2736716; -517.9854124; 4.9900988; 5.0539125; 0.4827376; 0.8757650; 2.3588141; 940.2010022; 1.0212386; -0.0081722; 33.7059491; -4.5480043
-218.8809845; -516.5095403; 4.9923355; 5.0590679; 0.5025517; 0.8645472; 2.5058227; 943.1453947; 0.9885332; -0.0081986; 33.1540185; -4.7945323
-221.4505918; -514.9750941; 4.9996527; 5.0697357; 0.5229091; 0.8523885; 2.6548711; 946.0809466; 0.9720968; -0.0082451; 32.8635863; -4.8876285
-223.9797868; -513.3805507; 5.0020195; 5.0884635; 0.5437748; 0.8392311; 2.8034776; 949.0073406; 0.9388843; -0.0083610; 32.2581448; -5.0624480
