# ae044b34-3f42-4cce-8aab-c34df34565ed
# 8c2cec4c57832ff121917315709ba66d2c4a73be
# x_ref_m; y_ref_m; width_right_m; width_left_m; x_normvec_m; y_normvec_m; alpha_m; s_racetraj_m; psi_racetraj_rad; kappa_racetraj_radpm; vx_racetraj_mps; ax_racetraj_mps2
-4.2088568; -161.1101791; 4.4091329; 3.4788255; 0.5098685; 0.8602523; 0.0086630; 488.0232547; 1.0350318; -0.0057423; 20.1856713; -9.0906987
-6.8123088; -159.5085868; 3.9350419; 3.7586497; 0.5407926; 0.8411560; 0.0155652; 491.0796163; 0.9874836; -0.0180768; 18.4897365; -5.8276668
-9.3392975; -157.7872574; 3.3819979; 4.2133431; 0.5875347; 0.8091990; 0.0338520; 494.1363217; 0.9454418; -0.0240830; 17.8487587; -4.8313193
-11.7226789; -155.9177999; 2.7802007; 4.8187691; 0.6490069; 0.7607825; 0.0812302; 497.1621563; 0.8294232; -0.0334426; 16.8273420; -3.5991122
-13.8949867; -153.8721761; 2.2361879; 5.4131356; 0.7236393; 0.6901783; 0.1476685; 500.1362081; 0.7592573; -0.0368372; 16.3943409; -3.1481226
-15.7887541; -151.6223483; 1.9396645; 5.7689466; 0.8061747; 0.5916776; 0.2000000; 503.0566641; 0.5980341; -0.0437694; 15.6561417; -2.7548898
-17.3365148; -149.1402785; 2.0185200; 5.7745816; 0.8881474; 0.4595587; 0.2000000; 505.9526849; 0.5085014; -0.0454937; 15.3004561; -2.3524960
-18.4726663; -146.4027479; 2.3819432; 5.5139167; 0.9522347; 0.3053672; 0.1164192; 508.8938896; 0.3111151; -0.0534719; 14.7361456; -1.0409140
-19.1600540; -143.4600733; 2.8352965; 5.1209600; 0.9886418; 0.1502910; 0.0060147; 511.9114112; 0.1993801; -0.0584951; 14.5943015; -0.8892194
-19.3837079; -140.4199188; 3.1710339; 4.6495079; 0.9999911; -0.0042170; -0.0416569; 514.9672055; -0.0425525; -0.0617328; 14.3670263; -0.7183035
-19.1292456; -137.3914666; 3.2255535; 4.4474105; 0.9863474; -0.1646781; 0.0013287; 518.0142981; -0.1657946; -0.0620136; 14.2667625; -0.7848813
-18.3822846; -134.4838992; 2.9983659; 4.7218907; 0.9424631; -0.3343102; 0.1017658; 521.0130047; -0.4130401; -0.0617359; 14.0027476; -1.2368399
-17.1284423; -131.8063990; 2.5542763; 5.3492570; 0.8574243; -0.5146102; 0.1891249; 523.9455353; -0.5354892; -0.0608064; 13.8251042; -0.6891014
-15.3579025; -129.4659035; 2.1185132; 6.0475706; 0.7287416; -0.6847888; 0.2000000; 526.8433345; -0.8046301; -0.0716639; 13.7251334; 0.0000000
-13.1295913; -127.5355533; 1.9220080; 6.2168476; 0.5769777; -0.8167599; 0.1961267; 529.7567995; -0.9458212; -0.0698867; 13.7251334; 0.3347937
-10.5555690; -126.0623661; 2.0157114; 5.4283856; 0.4122199; -0.9110844; 0.2000000; 532.6889232; -1.1846557; -0.0507893; 14.0953138; 3.4092969
-7.7478170; -125.0868641; 2.4403949; 4.5261353; 0.2462767; -0.9691995; 0.1296090; 535.6354994; -1.2788982; -0.0432748; 14.5706636; 4.3125858
-4.7962966; -124.5617294; 3.0943702; 3.8453984; 0.1115214; -0.9937620; -0.0209512; 538.6309932; -1.4429832; -0.0381879; 15.6750223; 4.1169922
-1.7739150; -124.3716138; 3.7832502; 3.2608874; 0.0212292; -0.9997746; -0.1540828; 541.6713013; -1.5158348; -0.0349225; 16.1913936; 4.3446677
1.2495278; -124.4030265; 4.3905081; 2.7553758; -0.0391615; -0.9992329; -0.2000000; 544.7068418; -1.6254735; -0.0209944; 17.3137583; 5.0343121
4.2445213; -124.5974253; 4.8739374; 2.3435947; -0.0901584; -0.9959274; -0.1935038; 547.7186378; -1.6632135; -0.0167667; 17.8853989; 5.0057301
7.2128019; -124.9388838; 5.2377758; 2.0304366; -0.1374567; -0.9905078; -0.1810804; 550.7157105; -1.7243994; -0.0140729; 18.9681702; 4.9515915
10.1569234; -125.4125902; 5.4921748; 1.8373229; -0.1794067; -0.9837750; -0.1726077; 553.7054340; -1.7512799; -0.0128265; 19.4828675; 4.9258566
13.0794395; -126.0037330; 5.6508398; 1.7349479; -0.2161944; -0.9763503; -0.1696051; 556.6937188; -1.7982794; -0.0107185; 20.4660210; 4.9000000
15.9829039; -126.6975005; 5.7163131; 1.7229761; -0.2477115; -0.9688338; -0.1713303; 559.6845618; -1.8186861; -0.0097007; 20.9390177; 4.9000000
18.8698703; -127.4790808; 5.6756666; 1.7897950; -0.2740469; -0.9617163; -0.1760509; 562.6802830; -1.8534145; -0.0076718; 21.8543212; 4.9000000
21.7428925; -128.3336623; 5.5576549; 1.9249334; -0.2953093; -0.9554017; -0.1819541; 565.6817437; -1.8677185; -0.0066420; 22.2978878; 4.9000000
24.6045242; -129.2464333; 5.3833063; 2.1179434; -0.3116358; -0.9502016; -0.1876796; 568.6886300; -1.8899870; -0.0044915; 23.1595487; 4.9000000
27.4573191; -130.2025822; 5.1666059; 2.3495200; -0.3231347; -0.9463530; -0.1925623; 571.6997205; -1.8978682; -0.0033964; 23.5785738; 4.9000000
30.3038310; -131.1872971; 4.9159966; 2.6187533; -0.3299584; -0.9439955; -0.1966350; 574.7131581; -1.9068835; -0.0012148; 24.3950412; 4.8802479
33.1466135; -132.1857665; 4.6521429; 2.8919836; -0.3319618; -0.9432928; -0.2000000; 577.7266111; -1.9084685; -0.0003714; 24.7916022; 4.8604199
35.9881491; -133.1836323; 4.3886997; 3.1622173; -0.3303485; -0.9438590; -0.2000000; 580.7379234; -1.9074898; 0.0007579; 25.5616579; 4.8219171
38.8298175; -134.1735579; 4.1367331; 3.4276255; -0.3275606; -0.9448302; -0.1974795; 583.7464966; -1.9056282; 0.0011055; 25.9358963; 4.8032052
41.6721303; -135.1537327; 3.8891809; 3.6674524; -0.3243517; -0.9459366; -0.1953295; 586.7524061; -1.9006639; 0.0013635; 26.6644413; 4.7667779
44.5155756; -136.1224956; 3.6565549; 3.8698594; -0.3205526; -0.9472307; -0.1939022; 589.7555722; -1.8978011; 0.0015018; 27.0193340; 4.7490333
47.3606415; -137.0781853; 3.4331923; 4.0665519; -0.3162041; -0.9486912; -0.1932272; 592.7559776; -1.8912776; 0.0017617; 27.7116723; 4.7144164
50.2078164; -138.0191406; 3.2245456; 4.2579211; -0.3112901; -0.9503149; -0.1933049; 595.7536143; -1.8876276; 0.0018917; 28.0495897; 4.6975205
53.0575883; -138.9437003; 3.0395305; 4.4403254; -0.3058097; -0.9520927; -0.1941089; 598.7485019; -1.8795530; 0.0021481; 28.7099868; 4.6645007
55.9104454; -139.8502033; 2.8654342; 4.6272269; -0.2997571; -0.9540155; -0.1955875; 601.7406864; -1.8751338; 0.0022752; 29.0328527; 4.6483574
58.7668758; -140.7369883; 2.7144062; 4.8009878; -0.2931307; -0.9560724; -0.1976671; 604.7302457; -1.8655490; 0.0024825; 29.6647989; 4.6167601
61.6273678; -141.6023941; 2.5859710; 4.9481899; -0.2859173; -0.9582543; -0.2000000; 607.7172899; -1.8605823; 0.0024885; 29.9742002; 4.6012900
64.4924095; -142.4447594; 2.4810992; 5.0728839; -0.2781459; -0.9605388; -0.2000000; 610.7019840; -1.8525783; 0.0012992; 30.5805951; 4.5709702
67.3624890; -143.2624232; 2.4029069; 5.1832534; -0.2696891; -0.9629475; -0.1890497; 613.6845761; -1.8510151; 0.0002648; 30.8778588; 4.5561071
70.2380924; -144.0537661; 2.3470639; 5.2668801; -0.2610472; -0.9653260; -0.1533856; 616.6657555; -1.8530290; -0.0009080; 30.5607559; -12.6510238
73.1194482; -144.8221395; 2.3105774; 5.3500683; -0.2551037; -0.9669137; -0.0873561; 619.6477666; -1.8546025; -0.0006665; 29.7219761; -12.9108869
76.0062876; -145.5804956; 2.2903910; 5.4259826; -0.2537566; -0.9672681; -0.0040140; 622.6336216; -1.8568797; -0.0004674; 27.9238010; -13.1353418
78.8982850; -146.3428822; 2.2632833; 5.4885885; -0.2568199; -0.9664593; 0.0814910; 625.6254874; -1.8576826; -0.0003360; 26.9673690; -13.2556715
81.7951149; -147.1233471; 2.2233612; 5.5533085; -0.2641163; -0.9644908; 0.1543049; 628.6255805; -1.8590365; -0.0002030; 24.9253052; -13.3738423
84.6964517; -147.9359381; 2.1530547; 5.6388009; -0.2762037; -0.9610991; 0.2000000; 631.6366627; -1.8590450; 0.0001933; 23.8289303; -13.0250732
87.6019794; -148.7944778; 2.0455705; 5.7692434; -0.2902401; -0.9569539; 0.2000000; 634.6634528; -1.8550207; 0.0025086; 21.5981240; -11.2733216
90.5125583; -149.6852811; 1.8715412; 5.9299499; -0.2909099; -0.9567505; 0.1531798; 637.7074480; -1.8472324; 0.0052837; 20.5285523; -9.6207001
93.4313388; -150.5410895; 1.7342895; 6.0514568; -0.2680956; -0.9633923; 0.0850667; 640.7526745; -1.8067275; 0.0149823; 18.7074520; -7.2802138
96.3617355; -151.2884681; 1.7712344; 6.0558108; -0.2219698; -0.9750535; 0.0037486; 643.7802317; -1.7724543; 0.0193841; 17.9128729; -6.6091259
99.3071632; -151.8539821; 2.0266745; 5.8851665; -0.1506645; -0.9885850; -0.0764214; 646.7783088; -1.6787374; 0.0276709; 16.4439622; -5.5380000
102.2710363; -152.1641969; 2.5208366; 5.4677197; -0.0529750; -0.9985958; -0.1339204; 649.7494156; -1.6190136; 0.0320700; 15.7565691; -4.5285399
105.2564724; -152.1457335; 3.2977638; 4.7981832; 0.0688091; -0.9976298; -0.1577200; 652.7187769; -1.4636338; 0.0456720; 14.6820233; -2.4533759
108.2293343; -151.7322354; 4.3745727; 3.9290672; 0.2094932; -0.9778101; -0.1714082; 655.6994630; -1.3647364; 0.0536880; 14.3442007; -2.0344346
111.0824124; -150.8711199; 5.6436179; 2.9638526; 0.3720626; -0.9282076; -0.1958106; 658.6519987; -1.1317959; 0.0631989; 13.8644143; -0.4804439
113.7001193; -149.5118226; 6.8163913; 2.1152378; 0.5487914; -0.8359593; -0.2000000; 661.5664522; -1.0002597; 0.0684153; 13.7949894; 0.0000000
115.9814299; -147.6549608; 7.4673087; 1.6832952; 0.7048404; -0.7093659; -0.1851899; 664.4742857; -0.7181781; 0.0695720; 13.7949894; 0.2603369
117.8537152; -145.4009523; 7.3066601; 1.8684849; 0.8267519; -0.5625667; -0.2000000; 667.3724992; -0.5838703; 0.0652922; 13.8326517; 1.0068418
119.2480502; -142.8615529; 6.5993204; 2.5786791; 0.9184669; -0.3954978; -0.2000000; 670.2348415; -0.4618825; 0.0564593; 13.9773540; 2.4697489
120.1480065; -140.1258137; 5.7715389; 3.5607650; 0.9722106; -0.2341081; -0.1164234; 673.0912383; -0.2600664; 0.0453473; 14.7478904; 3.6369451
120.6396452; -137.2384596; 5.0677833; 4.4982323; 0.9941552; -0.1079600; 0.0129123; 676.0178018; -0.1744272; 0.0405635; 15.2327446; 4.0877901
120.8208775; -134.2390906; 4.5034899; 5.3306717; 0.9998142; -0.0192773; 0.1253121; 679.0318513; -0.0354184; 0.0281785; 16.3682839; 5.0815858
120.7896143; -131.1673064; 4.0038511; 6.0366430; 0.9994242; 0.0339313; 0.1833402; 682.1130379; 0.0117150; 0.0191938; 16.9773653; 5.0511317
120.6437669; -128.0627069; 3.5226298; 6.6327969; 0.9985123; 0.0545264; 0.2000000; 685.2251243; 0.0528758; 0.0017925; 18.1243237; 4.9937838
120.4810756; -124.9647969; 3.0661638; 7.1891598; 0.9989441; 0.0459429; 0.2000000; 688.3255868; 0.0521018; -0.0025918; 18.6668261; 4.9666587
120.3778664; -121.9011535; 2.6179804; 7.7431227; 0.9998006; 0.0199702; 0.1842669; 691.3860985; 0.0246498; -0.0110474; 19.6989174; 4.9150541
120.3684509; -118.8759522; 2.2273423; 8.2302074; 0.9998769; -0.0156917; 0.1730762; 694.4051661; -0.0001050; -0.0137029; 20.1913834; 4.9000000
120.4822545; -115.8906467; 1.9750605; 8.5750507; 0.9980526; -0.0623778; 0.1728087; 697.3848738; -0.0653128; -0.0189109; 21.1390836; 4.9000000
120.7487021; -112.9466908; 1.8891324; 8.7514741; 0.9928108; -0.1196944; 0.1831285; 700.3310839; -0.1057401; -0.0214980; 21.5973448; 3.4723593
121.1972189; -110.0455382; 1.9452025; 8.7176969; 0.9822345; -0.1876575; 0.2000000; 703.2541284; -0.1983540; -0.0239633; 22.1262146; 1.7682936
121.8570836; -107.1886363; 2.0808587; 8.5253137; 0.9648144; -0.2629320; 0.2000000; 706.1712886; -0.2430812; -0.0207570; 22.2853525; 3.1912906
122.7387099; -104.3766124; 2.2340474; 8.2402781; 0.9429925; -0.3328139; 0.1486573; 709.1062982; -0.3209813; -0.0190533; 22.8875572; 3.5191117
123.8152468; -101.6084744; 2.4293960; 7.8509976; 0.9207896; -0.3900596; 0.0644386; 712.0713504; -0.3581531; -0.0181805; 23.1927909; 3.7205998
125.0554724; -98.8830399; 2.7274722; 7.3421520; 0.8997615; -0.4363821; -0.0292104; 715.0665149; -0.4271577; -0.0162635; 23.8458555; 4.2521826
126.4281653; -96.1991268; 3.1610417; 6.7547132; 0.8812453; -0.4726592; -0.1127590; 718.0853443; -0.4583180; -0.0149527; 24.1995879; 4.7433965
127.9021038; -93.5555528; 3.7112674; 6.1681413; 0.8661732; -0.4997439; -0.1725049; 721.1172241; -0.5125105; -0.0120754; 24.9809025; 4.8509549
129.4461344; -90.9511346; 4.3051203; 5.5984634; 0.8547245; -0.5190819; -0.2000000; 724.1493671; -0.5348533; -0.0102903; 25.3659991; 4.8317000
131.0381341; -88.3845410; 4.8772386; 5.0474744; 0.8447879; -0.5351014; -0.2000000; 727.1734571; -0.5685060; -0.0066572; 26.1147723; 4.7942614
132.6739564; -85.8541466; 5.3942706; 4.5343034; 0.8348192; -0.5505242; -0.1917472; 730.1902186; -0.5813614; -0.0062051; 26.4791080; 4.7760446
134.3515820; -83.3582914; 5.8479099; 4.0699118; 0.8250607; -0.5650441; -0.1822596; 733.2008223; -0.6048646; -0.0056212; 27.1891458; 4.7405427
136.0689920; -80.8953151; 6.2465761; 3.6468339; 0.8155091; -0.5787443; -0.1730815; 736.2064617; -0.6158765; -0.0053973; 27.5353731; 4.7232313
137.8241673; -78.4635575; 6.5900381; 3.2709963; 0.8062242; -0.5916101; -0.1649121; 739.2081985; -0.6365719; -0.0049632; 28.2114259; 4.6894287
139.6150889; -76.0613585; 6.8832006; 2.9567913; 0.7972446; -0.6036564; -0.1582015; 742.2069844; -0.6462882; -0.0047596; 28.5416780; 4.6729161
141.4397377; -73.6870579; 7.1318697; 2.7023190; 0.7886102; -0.6148934; -0.1531995; 745.2036543; -0.6645155; -0.0043649; 29.1876007; 4.6406200
143.2960947; -71.3389954; 7.3438060; 2.4930099; 0.7803566; -0.6253347; -0.1499983; 748.1989294; -0.6730501; -0.0041759; 29.5036232; 4.6248188
145.1821408; -69.0155110; 7.5323456; 2.3186683; 0.7725162; -0.6349950; -0.1485683; 751.1934206; -0.6889958; -0.0038054; 30.1225945; 4.5938703
147.0958571; -66.7149444; 7.6941659; 2.1750854; 0.7651182; -0.6438899; -0.1487899; 754.1876324; -0.6964200; -0.0036246; 30.4258377; 4.5787081
149.0352244; -64.4356355; 7.8168709; 2.0565617; 0.7581887; -0.6520352; -0.1504796; 757.1819696; -0.7101899; -0.0032667; 31.0205157; 4.5489742
150.9982237; -62.1759241; 7.8971168; 1.9633928; 0.7517509; -0.6594471; -0.1534126; 760.1767431; -0.7165410; -0.0030895; 31.3121997; 4.5343900
152.9828360; -59.9341500; 7.9449447; 1.8976689; 0.7458256; -0.6661413; -0.1573408; 763.1721773; -0.7281825; -0.0027360; 31.8848337; 4.5057583
154.9870423; -57.7086531; 7.9724507; 1.8626515; 0.7404306; -0.6721328; -0.1620071; 766.1684180; -0.7334735; -0.0025593; 32.1659968; 4.5000000
157.0088234; -55.4977730; 7.9832484; 1.8597844; 0.7355816; -0.6774361; -0.1671567; 769.1655397; -0.7429954; -0.0022051; 32.7203726; 4.5000000
159.0461604; -53.2998498; 7.9734158; 1.8790199; 0.7312920; -0.6820645; -0.1725450; 772.1635541; -0.7472243; -0.0020272; 32.9940676; 4.5000000
161.0970343; -51.1132231; 7.9423417; 1.9044595; 0.7275734; -0.6860299; -0.1779434; 775.1624175; -0.7546132; -0.0016698; 33.5347571; 4.5000000
163.1594259; -48.9362329; 7.8924432; 1.9297553; 0.7244351; -0.6893430; -0.1831414; 778.1620389; -0.7577702; -0.0014899; 33.8018587; 4.5000000
165.2313162; -46.7672189; 7.8255046; 1.9641133; 0.7218850; -0.6920131; -0.1879485; 781.1622878; -0.7630039; -0.0011286; 34.3298279; 4.5000000
167.3106862; -44.6045210; 7.7410325; 2.0169495; 0.7199293; -0.6940474; -0.1921923; 784.1630017; -0.7650778; -0.0009470; 34.5907906; 4.5000000
169.3955169; -42.4464789; 7.6427942; 2.0876631; 0.7185724; -0.6954521; -0.1957166; 787.1639936; -0.7681350; -0.0005826; 35.1068972; 4.5000000
171.4837891; -40.2914325; 7.5373997; 2.1721271; 0.7178187; -0.6962301; -0.1983772; 790.1650591; -0.7691175; -0.0004007; 35.3621259; 4.5000000
173.5734840; -38.1377217; 7.4325930; 2.2663262; 0.7176655; -0.6963880; -0.2000000; 793.1659857; -0.7700267; -0.0000710; 35.8671351; 4.5000000
175.6625823; -35.9836862; 7.3317572; 2.3674283; 0.7181299; -0.6959091; -0.2000000; 796.1665523; -0.7701301; -0.0000325; 36.1169918; 4.4853760
177.7493303; -33.8278828; 7.2455957; 2.4604378; 0.7189111; -0.6951021; -0.1969213; 799.1666652; -0.7701142; 0.0000369; 36.6083059; 4.4239618
179.8334281; -31.6700580; 7.1715867; 2.5391532; 0.7196531; -0.6943338; -0.1907960; 802.1664096; -0.7700324; 0.0000449; 36.8490144; 4.3938732
181.9150716; -29.5103640; 7.1004349; 2.6064088; 0.7203324; -0.6936290; -0.1820290; 805.1658262; -0.7698344; 0.0000525; 37.3209631; 4.3348796
183.9944574; -27.3489532; 7.0236190; 2.6709783; 0.7209553; -0.6929815; -0.1709183; 808.1649450; -0.7697253; 0.0000567; 37.5523641; 4.3059545
186.0717818; -25.1859783; 6.9499853; 2.7322653; 0.7215204; -0.6923932; -0.1577623; 811.1637958; -0.7694833; 0.0000643; 38.0063970; 4.2492004
188.1472413; -23.0215917; 6.8844992; 2.7929930; 0.7220280; -0.6918638; -0.1428602; 814.1624057; -0.7693508; 0.0000682; 38.2291711; 4.2213536
190.2210322; -20.8559459; 6.8216112; 2.8507725; 0.7224783; -0.6913935; -0.1265110; 817.1608005; -0.7690625; 0.0000760; 38.6665699; 4.1666788
192.2933511; -18.6891935; 6.7620204; 2.9005055; 0.7228714; -0.6909826; -0.1090147; 820.1590042; -0.7689066; 0.0000800; 38.8813209; 4.1398349
194.3643943; -16.5214870; 6.7024749; 2.9461006; 0.7232073; -0.6906310; -0.0906710; 823.1570396; -0.7685713; 0.0000878; 39.3032250; 4.0870969
196.4343583; -14.3529790; 6.6374034; 3.0014244; 0.7234861; -0.6903389; -0.0717803; 826.1549285; -0.7683918; 0.0000918; 39.5104912; 4.0611886
198.5034395; -12.1838219; 6.5694918; 3.0819823; 0.7237078; -0.6901065; -0.0526430; 829.1526918; -0.7680091; 0.0000997; 39.9179193; 4.0102601
200.5718344; -10.0141682; 6.5031294; 3.1749155; 0.7238726; -0.6899337; -0.0335599; 832.1503502; -0.7678058; 0.0001037; 40.1181828; 3.9852271
202.6397393; -7.8441706; 6.4374277; 3.2518054; 0.7239804; -0.6898206; -0.0148318; 835.1479239; -0.7673753; 0.0001117; 40.5120498; 3.9359938
204.7073506; -5.6739815; 6.3765247; 3.3310890; 0.7240312; -0.6897672; 0.0032403; 838.1454330; -0.7671481; 0.0001157; 40.7057448; 3.9117819
206.7748649; -3.5037534; 6.3245597; 3.4166481; 0.7240251; -0.6897736; 0.0203554; 841.1428981; -0.7666698; 0.0001237; 41.0868757; 3.8641405
208.8424786; -1.3336390; 6.2795303; 3.4993331; 0.7239620; -0.6898398; 0.0362122; 844.1403400; -0.7664186; 0.0001277; 41.2743947; 3.8407007
210.9103879; 0.8362094; 6.2340183; 3.5801611; 0.7238420; -0.6899657; 0.0505095; 847.1377806; -0.7658923; 0.0001357; 41.6435371; 3.7945579
212.9787895; 3.0056392; 6.2998701; 3.5623106; 0.7236650; -0.6901514; 0.0629463; 850.1352425; -0.7656172; 0.0001397; 41.8252360; 3.7718455
215.0478797; 5.1744978; 6.2692702; 3.5797166; 0.7234310; -0.6903967; 0.0732212; 853.1327496; -0.7650430; 0.0001476; 42.1830694; 3.7271163
217.1178550; 7.3426328; 6.1015083; 3.7127981; 0.7231399; -0.6907016; 0.0810332; 856.1303274; -0.7647439; 0.0001516; 42.3592726; 3.7050909
219.1889117; 9.5098915; 5.9871972; 3.8290333; 0.7227917; -0.6910659; 0.0860813; 859.1280031; -0.7641221; 0.0001595; 42.7064168; 3.6616979
221.2612463; 11.6761216; 5.9114182; 3.9066281; 0.7223862; -0.6914898; 0.0880646; 862.1258058; -0.7637992; 0.0001636; 42.8774207; 3.6403224
223.3350553; 13.8411704; 5.8363900; 3.9791057; 0.7219239; -0.6919724; 0.0866823; 865.1237671; -0.7631307; 0.0001709; 43.2144429; 3.5981946
225.4105350; 16.0048854; 5.7581543; 4.0617333; 0.7214021; -0.6925164; 0.0816340; 868.1219206; -0.7627833; 0.0001767; 43.3805190; 3.5774351
227.4878418; 18.1671427; 5.6794017; 4.1437523; 0.7208645; -0.6930760; 0.0727165; 871.1203002; -0.7621315; 0.0001393; 43.7079400; 3.5365075
229.5669039; 20.3279800; 5.6063470; 4.2120515; 0.7203641; -0.6935961; 0.0602805; 874.1188971; -0.7618813; 0.0001111; 43.8693381; 3.5163327
231.6475688; 22.4874927; 5.5343063; 4.2688790; 0.7199049; -0.6940727; 0.0448720; 877.1176786; -0.7615474; 0.0000562; 44.1875712; 3.4671750
233.7296842; 24.6457760; 5.4535940; 4.3321402; 0.7194860; -0.6945070; 0.0270374; 880.1166081; -0.7614626; 0.0000287; 44.3440993; 3.4397826
235.8130973; 26.8029253; 5.3653993; 4.4099173; 0.7191076; -0.6948987; 0.0073229; 883.1156472; -0.7614573; -0.0000261; 44.6518457; 3.3859270
237.8976558; 28.9590356; 5.2722835; 4.4970748; 0.7187698; -0.6952482; -0.0137256; 886.1147550; -0.7615368; -0.0000535; 44.8031281; 3.3594526
239.9832072; 31.1142025; 5.1802926; 4.5881810; 0.7184726; -0.6955553; -0.0355622; 889.1138896; -0.7618600; -0.0001082; 45.1006646; 3.3073837
242.0695989; 33.2685210; 5.0898049; 4.6835374; 0.7182161; -0.6958202; -0.0576410; 892.1130075; -0.7621036; -0.0001356; 45.2469776; 3.2817789
244.1566784; 35.4220865; 5.0003351; 4.7871187; 0.7180002; -0.6960429; -0.0794166; 895.1120651; -0.7627549; -0.0001903; 45.5348346; 3.2314039
246.2442932; 37.5749943; 4.9127324; 4.9038418; 0.7178253; -0.6962233; -0.1003436; 898.1110184; -0.7631628; -0.0002179; 45.6764329; 3.2066242
248.3322908; 39.7273396; 4.8318193; 5.0237626; 0.7176902; -0.6963625; -0.1198767; 901.1098237; -0.7641412; -0.0002717; 45.9550996; 3.1578576
250.4205187; 41.8792176; 4.7588701; 5.1348959; 0.7175994; -0.6964561; -0.1374711; 904.1084376; -0.7647146; -0.0003021; 46.0922183; 3.1338618
252.5088333; 44.0307179; 4.6919862; 5.2364872; 0.7175291; -0.6965285; -0.1526030; 907.1068253; -0.7659957; -0.0003314; 46.3621472; 3.0866242
254.5972593; 46.1818190; 4.6328802; 5.3275595; 0.7174249; -0.6966359; -0.1651447; 910.1050014; -0.7666537; -0.0003271; 46.4950039; 3.0633743
256.6859714; 48.3324006; 4.5735833; 5.4124598; 0.7172674; -0.6967981; -0.1753217; 913.1030099; -0.7679522; -0.0003238; 46.7566142; 3.0175925
258.7751498; 50.4823389; 4.5097323; 5.4852146; 0.7170606; -0.6970109; -0.1833717; 916.1008902; -0.7685974; -0.0003219; 46.8854110; 2.9950531
260.8649744; 52.6315103; 4.4357193; 5.5315358; 0.7168034; -0.6972753; -0.1895324; 919.0986820; -0.7698775; -0.0003187; 47.1390921; 2.9506589
262.9556254; 54.7797910; 4.3532225; 5.5412647; 0.7164960; -0.6975912; -0.1940412; 922.0964244; -0.7705128; -0.0003171; 47.2640167; 2.9287971
265.0472827; 56.9270573; 4.2704189; 5.5365820; 0.7161384; -0.6979583; -0.1971353; 925.0941559; -0.7717737; -0.0003139; 47.5101311; 2.8857271
267.1401264; 59.0731854; 4.1882463; 5.5511164; 0.7157305; -0.6983766; -0.1990517; 928.0919149; -0.7723993; -0.0003123; 47.6313584; 2.8645123
269.2343367; 61.2180516; 4.1016089; 5.6045042; 0.7152720; -0.6988462; -0.2000000; 931.0897398; -0.7736717; -0.0003323; 47.8702440; 2.8227073
271.3300934; 63.3615321; 4.0167214; 5.6970460; 0.7147634; -0.6993664; -0.1999725; 934.0876689; -0.7743947; -0.0003913; 47.9879374; 2.8021110
273.4275768; 65.5035033; 3.9338446; 5.8232367; 0.7142029; -0.6999387; -0.1984733; 937.0857412; -0.7762217; -0.0005268; 48.2200182; 2.7669973
275.5269667; 67.6438414; 3.8450394; 5.9673543; 0.7135965; -0.7005569; -0.1947886; 940.0839943; -0.7773495; -0.0006018; 48.3345566; 2.7498165
277.6284516; 69.7824112; 3.7536763; 6.1076701; 0.7129118; -0.7012537; -0.1882045; 943.0824752; -0.7799901; -0.0007093; 48.5607079; 2.7158938
279.7323793; 71.9188573; 3.6610902; 6.2305590; 0.7120737; -0.7021048; -0.1785427; 946.0811953; -0.7814351; -0.0007369; 48.6723464; 2.6991480
281.8392421; 74.0526242; 3.5581604; 6.3436554; 0.7110545; -0.7031369; -0.1661111; 949.0801099; -0.7845024; -0.0007995; 48.8928113; 2.6660783
283.9495379; 76.1831495; 3.4440262; 6.4562571; 0.7098590; -0.7043438; -0.1512355; 952.0791642; -0.7861311; -0.0008305; 49.0016616; 2.6497508
286.0637642; 78.3098706; 3.3258882; 6.5692150; 0.7084849; -0.7057259; -0.1342422; 955.0783067; -0.7895754; -0.0008931; 49.2166569; 2.6175015
288.1824188; 80.4322249; 3.2058356; 6.6752539; 0.7069315; -0.7072820; -0.1154583; 958.0774879; -0.7913914; -0.0009243; 49.3228244; 2.6015763
290.3059993; 82.5496499; 3.0883856; 6.7662749; 0.7051974; -0.7090110; -0.0952117; 961.0766616; -0.7952107; -0.0009868; 49.5325547; 2.5701168
292.4350034; 84.6615829; 2.9727265; 6.8516575; 0.7032813; -0.7109117; -0.0738308; 964.0757864; -0.7972140; -0.0010180; 49.6361389; 2.5545792
294.5699288; 86.7674615; 2.8616699; 6.9307302; 0.7011817; -0.7129826; -0.0516453; 967.0748259; -0.8014076; -0.0010804; 49.8407976; 2.5238804
296.7112732; 88.8667231; 2.7517395; 7.0009982; 0.6988970; -0.7152223; -0.0289851; 970.0737502; -0.8035978; -0.0011115; 49.9418924; 2.5087161
298.8595343; 90.9588051; 2.6401487; 7.0698042; 0.6964257; -0.7176289; -0.0061810; 973.0725370; -0.8081651; -0.0011740; 50.1416623; 2.4787507
301.0152096; 93.0431450; 2.5268338; 7.1371034; 0.6937651; -0.7202014; 0.0164359; 976.0711723; -0.8105418; -0.0012045; 50.2403566; 2.4639465
303.1787945; 95.1191807; 2.4062458; 7.1827886; 0.6909185; -0.7229326; 0.0385390; 979.0696502; -0.8154882; -0.0012723; 50.4354108; 2.4346884
305.3507327; 97.1863620; 2.2880003; 7.1922687; 0.6878967; -0.7258086; 0.0598890; 982.0679477; -0.8180691; -0.0013106; 50.5317889; 2.4202317
